Found_Cps,Covering,F1,Time
[1296 1606 2922 3759 4129 4496 4961 6454],0.8429141478557081,0.6666666666666667,19.221154928207397
[ 778 1198 2007 3671 4851 5308 6015 6865 7362],0.7493408117511255,0.7058823529411764,21.75743293762207
[1152 1566 2064 2837 3587 4043 4364],0.8198481575226599,0.5714285714285715,9.524094343185425
[ 701 1510 2036 2440 2861 3765],0.7775849908770567,0.6153846153846153,8.77339768409729
[1436 3029 4744 5326 6751 7722],0.8312782402521292,0.7692307692307692,18.150212287902832
[1573],0.7845566559463665,0.4,2.8585190773010254
[1425 1948 3461 4350 4858 5190 6375],0.824738337577966,0.7142857142857143,13.380201816558838
[1531 5286 5833],0.5147405551904985,0.4444444444444445,7.229737997055054
[1175 2343 2823 3481 4062],0.7957830762871149,0.5454545454545454,4.400362491607666
[ 455  808 2117 2745 4027 5189],0.8103654743058254,0.8571428571428571,5.618470668792725
[1211],0.47007871212356367,0.3333333333333333,3.8351686000823975
[1506 1924],0.9895922952889357,1.0,1.5306978225708008
[ 628 1070 1478 3238 4608],0.8217626301867791,0.6,7.568633794784546
[ 574  943 1339 2188 2633 3295 4225],0.6093691432396251,0.5,4.556510925292969
[ 654 1401 2199 2845 3259 4032],0.6830187592504882,0.5454545454545454,5.33899450302124
[ 577 1553 2174 3904],0.9158179860696778,0.6,4.579854249954224
[ 700 2236 2717 3669 3964],0.8644061270579008,0.7272727272727272,3.2215261459350586
[1386],0.430593438100381,0.5714285714285715,4.857647180557251
[1574 3435],0.7893524830737264,0.5714285714285715,3.341479778289795
[1469 2834 3213],0.903453762252645,0.8571428571428571,2.8091750144958496
[ 354 1579 2362 3142 3477],0.6722706267991184,0.6666666666666666,3.2072484493255615
[ 505 1385 2091 3422 3891 4246],0.7095474392194162,0.7272727272727273,3.568840503692627
[ 770 1182 1856 2369 3260 3804],0.6682688232958272,0.5454545454545454,3.0237786769866943
[ 692 1416 1831],0.7144755400598892,0.8571428571428571,1.2237238883972168
[ 628 1246 1751 2270],0.9631916313114122,0.8000000000000002,1.624769687652588
[ 498 1176 1744],0.9542481818178861,0.75,1.3872008323669434
[ 354  866 1201 1562 2043 2563 3560 4020 4510],0.6310432841870707,0.6666666666666666,6.387953996658325
[ 547 1114 1652 3525 3840 5025],0.5486122955841694,0.3333333333333333,5.090941905975342
[  600  1466  2742  3434  4235  5751  6802  7216  7843  8854 10094],0.7821069317810175,0.8,18.392350912094116
[ 1370  2225  2935  3814  4559  4972  6412  6819  7653  8633  9566 10009],0.7960433320945727,0.8695652173913044,14.122326850891113
[ 758 1098 1575 2229 2773 3595 4336 5822],0.854610303920322,0.8750000000000001,11.883090257644653
[1641 3499 5257 6844],0.8304592394913735,0.5,12.623233795166016
[ 362 1460 3528 4085 4472 4968 6381 7267],0.6468823816007384,0.6666666666666667,18.04928946495056
[ 429 1512 2061 2572 2996 4366 4826 5320 6378],0.7438190830829561,0.7499999999999999,13.24802303314209
[1203 2119 2624 3322 3918 4429],0.9145446424490835,0.8571428571428571,7.317289352416992
[ 512 2759],0.5381561316480675,0.5,3.2026355266571045
[1059 1554 5918 7440 8936],0.6371893667115497,0.6153846153846153,19.75691318511963
[  860  1445  2510  3006  4636  6002  6604  7437  8150  9359 10963 12261 13735],0.8209193469033621,0.8,27.326122999191284
[ 390 1326 2186 2897 3503 4108 4673 5495 6226 6937 7799 8567],0.8579622481212471,0.8,19.343229293823242
[1480 2947 4259 5798 7449 7903 8962],0.8957217374804699,0.7999999999999999,25.07696533203125
[2072 2944 3508 3968 4496 5208],0.6595952986329346,0.18181818181818182,16.5399751663208
[],0.21797735040803687,0.33333333333333337,5.817919969558716
[4668 5739 6342 7450],0.3614519884992261,0.22222222222222224,7.976763010025024
[2081],0.674777158213251,0.5,1.5212326049804688
[2101 2844 3766 4305],0.311174016246712,0.14285714285714285,17.241025686264038
[ 1211  1645  3961  4403  6006  6376  7043  7560  8677 10425 11085 11926 12675 13175],0.47588094610457254,0.27272727272727276,46.90056824684143
[1631 3526],0.5292805274272736,0.4,6.084447622299194
[ 812 1756 5066 6397 7133 8126],0.4701608947571846,0.2,20.224682092666626
[1401 1959 4192],0.4749200516081933,0.28571428571428575,3.324394464492798
[ 641 1081 2644],0.5248052323319886,0.3333333333333333,3.8642940521240234
[ 360  730 1797 2272 4446 6294],0.3989253770243741,0.2,18.78147029876709
[3013 3649 4211],0.7574407774853209,0.6666666666666666,6.373453378677368
[4156 7589 8101 9262],0.5363326532330901,0.3636363636363636,20.268713235855103
[  585  1604  2859  3308  5195  5775  6135  6900  7297  9239  9697 10325 10690 11715 12262 12753 13858],0.42737662949853505,0.32,39.45709252357483
[ 433 1929 3589],0.4579318933464278,0.28571428571428575,6.09635329246521
[ 2731  3858  4605  5152  6639  7822  8861 10426 10981],0.5612049859864445,0.26666666666666666,18.81502914428711
[ 350 2024 3847 7879 8292 9118 9595],0.41247552709759455,0.14285714285714288,13.879645109176636
[  509  1794  2503  5618  6528  7638  8129  9647 11260 11717],0.5098414173936854,0.12500000000000003,23.517657995224
[  910  1373  2166  2782  4086  4428  5750  6938  7458  8636  9319  9649 10039 10830 11230 13189 14740 15941],0.6454428119665171,0.6428571428571429,86.3926408290863
[1534 2024 2359 3123 3510 5138 6759],0.8104347720455649,0.625,13.568782091140747
[ 1676  2591  3352  4230  4870  5891  7111  8045  8900  9366 10721],0.6249857119809483,0.5263157894736842,19.900611877441406
[2256],0.9759875553782582,0.5,1.2120110988616943
[2920 3235 4721 5811 6238],0.7214877270601262,0.2222222222222222,5.271348714828491
[ 517 1083 1856 3252 4154],0.6589208150865302,0.4444444444444444,3.2286429405212402
[4084 4860],0.9631571554209215,0.6666666666666666,4.668617248535156
[],0.379102651793852,0.5,0.3761775493621826
[1048 1527 1962],0.7937717192322205,0.8571428571428571,1.298060655593872
[ 325 1776 2429],0.6177536941638349,0.3333333333333333,2.621882200241089
[ 707 1844 3369],0.7411672191276286,0.5714285714285715,3.332756996154785
[3318 4832 6196],0.852936222705727,0.28571428571428575,6.049014568328857
[ 733 1866 2428 3167 3741 6650 7219 7899],0.6664495186029766,0.30769230769230765,11.63797903060913
[2670 3146 4063 4814 5426],0.6927002597890529,0.4,4.963510751724243
[ 909 3280 3842 5357],0.8071352003984877,0.888888888888889,5.126352787017822
[ 987 1486],0.940869652243201,0.3333333333333333,1.2731637954711914
[1558],0.7259076042635109,0.4,0.9957089424133301
[ 260  773 1127 1717 2065 2871 3391 3699 4398],0.5342440119760479,0.14285714285714288,6.389435291290283
[2655 3076 3414 4341 4623 5352 6356],0.6894167167769092,0.18181818181818182,8.772456407546997
[ 900 2150 3603 4068 5477 5908 6872 8052 9164 9770],0.5942123115504846,0.625,14.047380924224854
[3270 3752 4597 6216],0.643483462981657,0.4444444444444445,7.282479524612427
[1537],0.9768014943936943,0.5,1.2179698944091797
[1266 2590],0.894199171284321,0.6666666666666666,2.742520809173584
[1058 1410 2435 3553 4092 4535 5470],0.6997022876545704,0.3076923076923077,12.63621997833252
[ 512 1786],0.6685974045354273,0.4,1.773561716079712
[  955  1854  2204  3413  6304  7793  9485  9922 10660 11166],0.8077265383589974,0.4444444444444444,29.955734968185425
[ 976 4156 5741 7242],0.8556881364314686,0.7272727272727272,9.566538333892822
[ 979 3130 3845 4737 7023],0.7948841258926538,0.16666666666666666,11.812066078186035
[],0.36495133294170023,0.5,2.7121410369873047
[1013 1744 2231],0.6579612468407751,0.6666666666666666,2.266192674636841
[3271],0.9831823967994182,1.0,3.1211626529693604
[1327 2100 3241 4247],0.4792600153610984,0.28571428571428575,4.421194553375244
[1814],0.9821081715036216,1.0,1.8044970035552979
[],1.0,1.0,0.6473495960235596
[957],0.9912556624193873,1.0,1.0018620491027832
[],0.6031963510372352,0.6666666666666666,0.3726217746734619
[],0.621494331731315,0.6666666666666666,0.3110666275024414
[],1.0,1.0,0.15726757049560547
[],1.0,1.0,0.26776742935180664
[  613  1519  2250  4335  5224  5834  6930 10232 11699 13213],0.6838772627029148,0.5555555555555556,27.049004554748535
[ 773 2357 3655 4017],0.8369725296831693,0.7499999999999999,5.9385085105896
[1060 3581 4811 6177 6509],0.7902406877992866,0.6,9.2603120803833
[],1.0,1.0,0.2495865821838379
[3071 3536],0.8822519228382312,0.8,2.34151554107666
[],1.0,1.0,0.22082209587097168
