Found_Cps,Covering,F1,Time
[ 339 1008 6456],0.4187211991555554,0.4,14.188202142715454
[ 776 1163 2057 3670 4851 5313 6881 7366],0.8495852643769869,0.75,29.170888662338257
[ 457 1175 1605 2040 2801 3581 4049],0.7821257176136681,0.7142857142857143,13.083099126815796
[ 694 3817],0.42757122105755674,0.2222222222222222,9.065330743789673
[1440 3030 4760 5326 6719 7728],0.8239991083485814,0.6153846153846153,17.480144739151
[1552],0.7872164565952531,0.4,2.2088212966918945
[ 448 1442 1972 3519 4267 4858 5182 6367],0.7502210425245324,0.6666666666666667,5.064892292022705
[1532 2838 3223 4092 5273 5828],0.8169546812102324,0.6666666666666666,3.947727918624878
[1188 2339 2927 3481 4049],0.7886242244732931,0.5454545454545454,2.3697917461395264
[ 458  803 2111 2761 3397 4014 5182],0.9086476957619809,0.9333333333333333,3.432790517807007
[1226],0.47362938777338753,0.6666666666666666,3.2720212936401367
[1610 1939],0.9429717955554758,0.6666666666666666,1.1302056312561035
[ 210  471 1078 1468 3142 4628],0.8424543743178682,0.7272727272727273,4.588378667831421
[ 575 1444 2630 3274 4225],0.7560499379182943,0.8,3.1928205490112305
[ 681 1409 2844 3247 4043 5017],0.6475602731257728,0.7272727272727273,3.7768051624298096
[ 287  576 1550 2166 3868],0.8462372901395591,0.3636363636363636,2.353886604309082
[ 696 2189 2713 3661],0.9375583554904916,0.6,1.9385898113250732
[1521],0.41654866109769895,0.28571428571428575,2.367898464202881
[1586 1977 3433],0.8952253334631501,0.75,2.1300265789031982
[1468 1648 1859 2832 3237],0.8099428186186852,0.6666666666666666,2.651010513305664
[ 677 1568 2067 2480 3147 3417],0.5803670698141093,0.6,2.22693133354187
[ 504 1403 2081 3437 3849 4331],0.6952237008539904,0.7272727272727273,2.2983996868133545
[ 769 1201 1501 1818 2367 3268 3785],0.5986443557310777,0.5,1.9911725521087646
[ 724 1418 1833],0.7164322286006944,0.8571428571428571,1.0256826877593994
[ 606 1246 1764 2255],0.9485988479409896,1.0,1.372041940689087
[ 513 1170 1713],0.9551051830093985,0.75,1.1543176174163818
[ 922 1172 1533 2029 2795 3697 4032 4486],0.6394212715224594,0.42857142857142855,3.712852716445923
[1779 3527 3849 4386],0.761876255957769,0.20000000000000004,2.216552734375
[  317  1054  1486  2739  3879  4238  5760  6785  7283  8863  9196 10051],0.8098794573876125,0.761904761904762,9.886435747146606
[ 1336  2884  3803  4547  4974  6405  6743  7650  8610  9556 10053 10770],0.8097974401217237,0.8695652173913044,8.542768239974976
[ 814 1277 1570 2227 2779 3603 4341 5095 5836],0.7740695435735978,0.8235294117647058,4.161861896514893
[1646 5247 6818],0.6568101525364632,0.36363636363636365,5.363805770874023
[ 375  775 1174 1510 3028 3504 4074 4459 4966 6344 7325],0.6650307262518002,0.6666666666666666,37.205445289611816
[ 429 1465 1993 3006 3397 4379 4826 5210 6379],0.7752996040019521,0.7499999999999999,25.784838676452637
[ 279 1200 2093 2669 3324 3613 3892 4430 4955],0.7396948954319895,0.7058823529411764,13.050755739212036
[ 517 1132 2211 2759],0.8997551527324965,0.6,7.0581278800964355
[1189 1497 3004 4585 5626 6057 7486 8952],0.9028122340795336,0.8750000000000001,26.56346368789673
[  839  1442  2999  4409  4710  6018  6607  7538  8140  9404 10909 12242 12664 13737],0.8284019776868405,0.846153846153846,59.8339364528656
[ 373 1329 2216 2820 3431 4112 4658 5553 6225 7020 7804 8568],0.8520511881604064,0.7199999999999999,37.34371995925903
[1425 2946 4441 5799 7469 9237],0.9274449373645772,0.8571428571428571,27.172362327575684
[2054 2946 3504 4003 4501 4851 5187],0.6294678491002379,0.16666666666666666,17.87769889831543
[],0.21797735040803687,0.33333333333333337,6.033504962921143
[4663 5444 5745 6329 7463],0.36449586610689044,0.2,18.820571422576904
[2089 2591],0.72700274583879,0.4,3.5997602939605713
