Found_Cps,Covering,F1,Time
[1457 2900 3753 4063 4454 4939 6489],0.8667918584250721,0.7142857142857143,172.9914059638977
[ 819 1197 1983 3495 4840 5307 6859 7494],0.837525237190582,0.8750000000000001,18.695755004882812
[1171 1557 2057 2846 3585 4013 4348],0.8247765724115133,0.7142857142857143,9.60981297492981
[ 685 1505 2048 2440 2859 3759],0.7757304423021008,0.4615384615384615,6.212692975997925
[1429 3026 4638 5320 6739 7714],0.8467987653777049,0.7692307692307692,31.313173532485962
[1557],0.7865609683010754,0.4,4.76961874961853
[ 449 1417 1944 3522 4322 5174 6360],0.7647632223797195,0.7142857142857143,29.28567147254944
[1530 5286],0.5959732749749347,0.5,22.297157287597656
[1165 2369 2786 3480 4059],0.7954986602214449,0.5454545454545454,17.58207130432129
[ 777 2088 2788 4017 5180],0.8686558892333467,0.923076923076923,24.8264639377594
[ 359 1207],0.4049913657780384,0.28571428571428575,18.43561625480652
[1555 1915],0.9641833646316343,0.6666666666666666,7.7188966274261475
[ 298  626 1419 3098 4584],0.8624195598274564,0.8,36.65121150016785
[ 553 1414 2585 4231],0.8378225647582206,0.4444444444444445,18.657064199447632
[1379 2193 2845 3309 4086],0.7956992750493572,0.8,25.093658924102783
[ 574 1545 2164 3332 3879],0.7985117337082245,0.5454545454545454,7.080204725265503
[ 691 2246 2724 3668 3963],0.8594263574249907,0.7272727272727272,3.9138681888580322
[1384],0.430188038014665,0.5714285714285715,6.8833019733428955
[1549 3424],0.7885882435277548,0.28571428571428575,3.994641065597534
[],0.3339207967916108,0.5,3.1107499599456787
[ 454 1549 2221 3147 3482],0.6679281972710714,0.6666666666666666,5.560246467590332
[ 490 1496 2149 3422],0.8550264409379937,0.4444444444444445,4.67499566078186
[ 761 1168 1788 2367 3261 3805],0.6492157292847907,0.36363636363636365,4.287573575973511
[ 427 1401 1820],0.7927726981452049,0.28571428571428575,2.193279504776001
[ 314  600 1232 1734 2254],0.8319012658445117,0.5454545454545454,3.445481777191162
[ 513 1166 1701],0.9448247049325729,0.5,2.1123855113983154
[ 343  833 1168 1570 2023 2517 3688 4023 4549],0.5876230731099115,0.4,6.79194188117981
[ 544 1104 1661 3521 3824 4518 5023],0.4584204163033132,0.3076923076923077,19.92623519897461
[  541  1447  1827  2207  2718  3374  4283  5740  6776  7836  8853 10095],0.7273417688423595,0.6666666666666667,76.70760226249695
[ 1372  2924  3657  4533  5032  6416  6853  7678  8627  9550 10030 10418],0.8227563248877837,0.8695652173913044,45.67142653465271
[ 587 1576 2223 2784 3600 4336 5813],0.846206439813757,0.7999999999999999,9.778760433197021
[1590 3510 5249 6805],0.8217230207312775,0.6666666666666666,15.966176509857178
[ 355  922 1446 3025 3505 4082 4492 4951 6362 7519],0.7000955482465733,0.7058823529411764,41.92717456817627
[4828 6366],0.5532500025250034,0.6666666666666666,21.584786415100098
[ 304 1240 2116 2729 3285 3888 4434],0.920936789993614,0.9333333333333333,14.55163025856018
[ 542 1252 2204 2738],0.9222903664196873,0.6,4.481605768203735
[1034 1546 5902 7489 8932],0.6400654222371274,0.6153846153846153,51.87736940383911
[ 1424  2599  2968  4588  6021  6630  7085  7445  8286 12255 13725],0.685327636125701,0.6956521739130435,63.31684422492981
[ 390 1318 2190 2869 3483 4111 4660 5554 6222 6987 7807 8563],0.8673029785717188,0.8,39.699007749557495
[1472 2921 3705 4496 4816 5140 5484 5819 7473 9260],0.7799047628893488,0.6666666666666665,25.393564701080322
[2052 2977 3560 5256 6235],0.7551035253436789,0.2,15.784066200256348
[],0.21797735040803687,0.33333333333333337,6.177945137023926
[4036 4900 5741 6343 7386],0.3919982662082821,0.4,9.959001064300537
[ 886 1478 2082],0.3462756397051738,0.3333333333333333,2.900843381881714
[ 2010  2975  3543  4219 12232],0.3845556194745069,0.26666666666666666,94.32787299156189
