Found_Cps,Covering,F1,Time
[  637  1360  2292  3743  5857  6202  6898  8098  9933 11352 12659 13311 14065 15871 20285 21596 24809 27038 27697 29664 31509 32792 33485 34464 35201 37383 40581 42629 50035 50885 51862 53134],0.5817698603983976,0.5652173913043478,649.7415282726288
[  385   723  1033  1601  4274  8758  9637 10952 11600 12173 13546 14024 20069 29083 31166 31722 32445 36199 38647 39988 40400 40942 41948 49204 51039 53545 54132 57349 59398],0.7263144294180516,0.6046511627906976,973.6357963085175
[  347   755  1388 11007 11884 13690 19833 28505 30111 31609 32232 34279 36627 36957 39404 39756 48182 50990 53322],0.8643715850196887,0.787878787878788,982.7512419223785
[  463   763  1081  9100 10080 11421 13961 14853 18418 18819 21102 21533 23384 24517 25216 25547 26860 28233 31566 32590 36946 40248 49512 52636],0.7288873126975126,0.631578947368421,769.848338842392
[  566  1175  4369  5091  6997  7510 10401 11495 12947 13368 18606 20163 20820 21555 22145 23336 24385 29059 32543 35009 37260 39932 40629 49879 53009],0.7355856129051865,0.6666666666666666,652.2909216880798
[  328   663  1110  1533 34135 37356 40263 43503 49122 52908 55870 56307 58618 59820],0.4547578549451155,0.6428571428571429,1068.403715133667
[  296   464   955  2014  2316  2599  3138  3660  4266  4946  5248  6710  7229  7644  8078  9017 10503 11492],0.33200432247353967,0.2727272727272727,85.15788507461548
[  280   576   930  1368  3971  5507  8183  8966 10272 10884 11178],0.3998730415747962,0.26666666666666666,69.25863838195801
[  380  1567  2232  4049  5796  6393  7525  8415  8962  9652 10538 10883],0.28603439677707204,0.375,64.70649027824402
[  633  1309  1836  2167  3069  4175  4943  5537  6599  8771  9101 10018],0.3638956382317971,0.375,84.57082271575928
[  361  1618  2079  2463  3061  3737  4525  5223  5906  6220  6450  6706  6971  7337  7884  8348  8661  8895 13152 14119 14469 14872 15117 16114 16381 17595],0.5004296910831179,0.3636363636363636,132.86452865600586
[  312  1091  2029  2804  3045  5203  5679  6135  6461  6691  7044  7526  8198  8958  9208 10018 10647 11300 11723 11985 12319 12928 13161 13576 14086 14691 15186 16792 17233 18070 18384 18753],0.3530304779404795,0.3076923076923077,115.9032769203186
[  706  1024  1526  1787  2220  3592  4250  4726  5683  6003  6250  6980  7210  7853  8966  9204  9829 15191 15606 16689 17667 17927 18399 18773],0.5346364979835614,0.3870967741935484,86.93153929710388
[  913  2998  4192  4673  6051  9169  9480 10528 12427 12898 13203 13684 14070 14682 15194 15597 15992 16732 17038 17792 18164 18457],0.4896714520354961,0.41379310344827586,100.68280792236328
