Found_Cps,Covering,F1,Time
[  785  1358  2363  3293  8749 11329 12107 12632 13319 13963 15545 20334 21581 23254 24807 27112 27673 29672 35222 37296 40941 44754 50020 50884 53103],0.5976328827595982,0.6153846153846155,1137.359784603119
[  725  1614  4891  5858  7291 10111 10975 13538 14094 15367 19985 22696 27265 27728 30146 32377 36202 38704 40030 40409 40908 41938 49420 51023 53576 54074 57238 59361 59749],0.6462025348084214,0.5581395348837209,1305.6469094753265
[  795  1340  4566  5391  6054  8184 10952 12138 13746 19728 36611 37040 40066 48199 50987 51603],0.6414188095993156,0.6666666666666667,929.4101412296295
[  430  1198  9089 10089 11423 14828 18792 21100 21479 28233 36942 40241 42444 49420 52669],0.7561933498135589,0.7586206896551724,1000.8303954601288
[  642  1075  4137  5087  7003 10410 12934 13369 18834 20188 23320 28983 32640 34892 36720 37567 39503 39919 40637 50006 53007],0.7560997175524524,0.7428571428571429,715.1253275871277
[  654  1507 34018 37351 40357 43488 49332 52901 56256 58323 59853],0.46843448598218096,0.7199999999999999,977.6206572055817
[  358  2252  2639  3083  3625  4193  4907  5369  6465  7387  7737  8183  9053  9844 10499 10849],0.306195291918076,0.3,73.41082334518433
[  575  1337  4045  5519  8182  8951  9538 10249 11175],0.35895528556079015,0.30769230769230765,81.35327339172363
[  392  1566  2309  3369  4306  5708  6541  7697  8494  8943  9641 10508 10927],0.24420234939581917,0.35294117647058826,66.81278204917908
[  654  1312  1846  3024  4925  5581  9059 10024],0.4789847388585399,0.5,57.074286699295044
[ 1773  2103  2449  3094  3728  4525  5202  5901  6231  6696  7262  7864  8427  8902  9604 10987 11885 12587 13139 14117 14862 16378 16708 17580 17935],0.3787146684605482,0.375,121.02976751327515
[  375  1090  2708  5208  5712  6127  6502  6977  7818  8201  9197  9572 10021 10644 11288 11701 12242 12645 13203 13590 14314 14699 15101 15566 16230 16737 17190 18084 18670],0.3400624893815027,0.33333333333333337,114.80338954925537
[  720  1070  1784  2134  3568  4256  4801  5320  5994  6344  6962  7894  9239  9628  9978 10400 11842 12459 13444 14086 14690 15198 15729 16678 17664 18014],0.3710387457660559,0.3636363636363636,101.24129486083984
[  907  3019  4126  6050  6943  7341  7991  9161  9588 10493 11678 12839 13234 13652 14048 15171 15574 16001 16730 17244 17779 18430],0.3453751616136791,0.41379310344827586,115.80805230140686
