Found_Cps,Covering,F1,Time
[  646  1358  2389  3332  8761  9927 11339 12141 12650 13328 13631 13980 20228 21597 29668 31535 32690 40859 44764 50037 50808 53067],0.658394839831732,0.6111111111111112,479.2236421108246
[  663  1593  4291  4849  5589  5858  6967  7293  8770  9811 10122 11015 13542 14093 20109 38734 40436 40814 41861 49426 51000 54136 57439 59370],0.5643462471278121,0.5263157894736842,569.1758530139923
[  366   752  1319  4586  5409  6052  8224 10340 10711 10983 12145 13737 19738 36672 40006 48221 50979],0.6441463309102915,0.6451612903225806,388.7622754573822
[  447 11429 14852 18425 18839 21112 21468 28228 36930 41419 42759 49425 52669],0.7524860993221443,0.6666666666666666,428.83206272125244
[  611  1076  4174  5080  7004  7508 10403 12948 13371 18605 20197 23372 29208 32543 34912 36737 37038 41650 48944 50393 53018],0.7184540082192536,0.6285714285714286,293.63498735427856
[  300   644  1516 34018 37436 40339 41402 43686 47019 49217 52908 56260 58621 59996],0.41635359619499845,0.6428571428571429,593.2226767539978
[  461  4949  5373  6399  7249  7618  8054  9023 10529 11249],0.568887505056964,0.42857142857142855,17.31228995323181
[  260   567   971  1357  4726  5350  8986  9543 10414],0.5055671521029645,0.4615384615384615,15.237559795379639
[  402  1564  2245  4046  8941  9645 10517],0.5569302109900302,0.5454545454545454,13.140040874481201
[ 165  487 1344 1958 3010 4200 4980 7235 8926 9108 9989],0.36705778778752746,0.4,16.186080932617188
[ 2244  2468  3102  3759  4540  4807  5344  5918  6189  6413  6691  7034  7333  7809  8311  8888  9075  9616 11122 11924 12584 13134 14163 14462 14870 15130 16150 16404 17594],0.4162172759011862,0.33333333333333337,48.01383090019226
[  294   629  1094  2053  2758  3179  5238  5679  6132  6503  6986  7539  8199  8561  8957  9117  9280 10033 10654 11317 11875 12330 12967 13205 13709 14926 15163 16789 17249 18107 18418],0.3774816429490314,0.3157894736842105,52.64734768867493
[  720  1038  1468  1829  4157  5683  6003  9193  9688 15233 15485 15702 16584 17701],0.7326657001243351,0.5714285714285715,46.69156813621521
[  898  3025  6079  6275  6907  7257  7484  8018  9101 13209 13688 14081 15155 16724 17049 17805 18380],0.5834176333102375,0.5,41.53755068778992
